Date,Hour,Forecast Pool Price,Actual Posted Pool Price,Forecast AIL,Actual AIL,Forecast AIL & Actual AIL Difference
2023-04-16,10.0,54.15,51.44,9218,9200,18
2023-04-16,11.0,53.08,53.25,9292,9299,-7
2023-04-16,12.0,51.31,50.51,9356,9333,23
2023-04-16,13.0,50.66,48.6,9347,9335,12
2023-04-16,14.0,50.89,50.89,9300,9269,31
2023-04-16,15.0,52.25,55.91,9245,9206,39
2023-04-16,16.0,54.31,55.68,9275,9318,-43
2023-04-16,17.0,51.21,51.89,9425,9427,-2
2023-04-16,18.0,53.41,262.69,9488,9553,-65
2023-04-16,19.0,542.86,160.99,9497,9462,35
2023-04-16,20.0,391.87,275.94,9425,9331,94
2023-04-16,21.0,608.83,164.99,9365,9421,-56
2023-04-16,22.0,50.32,42.95,9437,9457,-20
2023-04-16,23.0,39.93,25.53,9327,9322,5
2023-04-16,24.0,27.53,33.62,9096,9067,29
2023-04-17,1.0,37.26,29.73,8890,8841,49
2023-04-17,2.0,38.36,35.76,8728,8759,-31
2023-04-17,3.0,29.95,34.78,8718,8628,90
2023-04-17,4.0,39.95,34.79,8653,8693,-40
2023-04-17,5.0,36.52,27.36,8729,8759,-30
2023-04-17,6.0,36.27,32.76,8909,8967,-58
2023-04-17,7.0,38.79,42.66,9225,9383,-158
2023-04-17,8.0,48.06,46.08,9663,9733,-70
2023-04-17,9.0,17.58,28.02,9848,9855,-7
2023-04-17,10.0,32.46,32.7,9910,9861,49
2023-04-17,11.0,59.24,51.49,9897,9886,11
2023-04-17,12.0,48.01,46.89,9889,9895,-6
2023-04-17,13.0,39.92,28.35,9907,9859,48
2023-04-17,14.0,30.31,24.94,9864,9858,6
2023-04-17,15.0,24.78,23.64,9820,9820,0
2023-04-17,16.0,18.42,18.21,9784,9826,-42
2023-04-17,17.0,17.42,18.02,9848,9930,-82
2023-04-17,18.0,18.36,21.87,9884,9951,-67
2023-04-17,19.0,17.49,23.29,9828,9862,-34
2023-04-17,20.0,29.27,47.97,9776,9802,-26
2023-04-17,21.0,51.13,98.39,9767,9806,-39
2023-04-17,22.0,227.38,494.59,9805,9679,126
2023-04-17,23.0,842.6,615.08,9402,9300,102
2023-04-17,24.0,320.76,361.83,9056,9027,29
2023-04-18,1.0,455.2,474.12,8878,8809,69
2023-04-18,2.0,567.89,500.23,8735,8680,55
2023-04-18,3.0,445.44,437.67,8638,8634,4
2023-04-18,4.0,394.57,378.21,8648,8617,31
2023-04-18,5.0,221.56,257.61,8670,8706,-36
2023-04-18,6.0,606.28,565.21,8866,8832,34
2023-04-18,7.0,829.76,833.99,9085,9186,-101
2023-04-18,8.0,900.23,772.24,9473,9487,-14
2023-04-18,9.0,230.99,129.59,9603,9576,27
2023-04-18,10.0,55.99,53.62,9630,9711,-81
2023-04-18,11.0,53.86,53.8,9767,9826,-59
2023-04-18,12.0,53.23,51.52,9836,9845,-9
2023-04-18,13.0,53.98,53.44,9837,9834,3
2023-04-18,14.0,567.06,81.53,9812,9781,31
2023-04-18,15.0,111.55,111.55,9738,9750,-12
2023-04-18,16.0,524.69,190.57,9735,9748,-13
2023-04-18,17.0,524.69,84.69,9796,9841,-45
2023-04-18,18.0,57.22,59.11,9856,9890,-34
2023-04-18,19.0,54.87,62.91,9745,9783,-38
2023-04-18,20.0,60.49,400.85,9745,9704,41
2023-04-18,21.0,864.59,811.13,9673,9483,190
2023-04-18,22.0,864.59,455.3,9474,9454,20
2023-04-18,23.0,55.24,124.33,9266,9235,31
2023-04-18,24.0,56.76,342.02,8985,9008,-23
2023-04-19,1.0,90.43,119.97,8873,8894,-21
2023-04-19,2.0,186.76,171.84,8843,8834,9
2023-04-19,3.0,56.11,56.79,8783,8817,-34
2023-04-19,4.0,65.91,70.45,8813,8821,-8
2023-04-19,5.0,72.73,69.68,8870,8836,34
2023-04-19,6.0,81.14,74.52,8962,9011,-49
2023-04-19,7.0,129.86,261.13,9272,9366,-94
2023-04-19,8.0,55.98,83.0,9607,9731,-124
2023-04-19,9.0,68.3,382.0,9880,9817,63
2023-04-19,10.0,493.87,298.9,9760,9749,11
2023-04-19,11.0,950.34,707.67,9813,9743,70
2023-04-19,12.0,116.01,168.38,9750,9846,-96
2023-04-19,13.0,135.01,118.04,9891,9873,18
2023-04-19,14.0,469.91,135.01,9869,9881,-12
2023-04-19,15.0,81.24,65.63,9857,9885,-28
2023-04-19,16.0,66.82,113.59,9892,9928,-36
2023-04-19,17.0,500.22,236.65,9969,9967,2
2023-04-19,18.0,543.79,277.98,9922,9834,88
2023-04-19,19.0,54.07,62.95,9681,9817,-136
2023-04-19,20.0,84.85,152.37,9827,9868,-41
2023-04-19,21.0,528.32,303.9,9893,9833,60
2023-04-19,22.0,720.04,426.29,9848,9678,170
2023-04-19,23.0,250.9,273.16,9432,9369,63
2023-04-19,24.0,395.89,376.52,9159,9119,40
2023-04-20,1.0,286.42,246.65,8939,8884,55
2023-04-20,2.0,380.27,302.43,8822,8795,27
2023-04-20,3.0,100.0,293.03,8747,8764,-17
2023-04-20,4.0,342.25,180.38,8766,8733,33
2023-04-20,5.0,62.87,72.39,8787,8846,-59
2023-04-20,6.0,66.41,110.86,8996,9058,-62
2023-04-20,7.0,285.47,458.11,9254,9270,-16
2023-04-20,8.0,250.21,445.85,9465,9507,-42
2023-04-20,9.0,545.57,491.84,9618,9645,-27
2023-04-20,10.0,512.67,305.86,9731,9743,-12
2023-04-20,11.0,84.96,57.45,9801,9909,-108
2023-04-20,12.0,55.05,99.26,9930,9988,-58
2023-04-20,13.0,720.22,693.1,9969,9825,144
2023-04-20,14.0,747.63,679.42,9791,9740,51
2023-04-20,15.0,565.84,685.74,9715,9685,30
2023-04-20,16.0,527.51,582.45,9644,9669,-25
2023-04-20,17.0,806.74,817.62,9688,9689,-1
2023-04-20,18.0,673.62,693.89,9653,9645,8
2023-04-20,19.0,625.93,558.23,9540,9522,18
2023-04-20,20.0,641.22,697.05,9477,9459,18
2023-04-20,21.0,829.96,840.57,9455,9503,-48
2023-04-20,22.0,920.6,912.38,9551,9557,-6
2023-04-20,23.0,931.6,877.04,9390,9309,81
2023-04-20,24.0,743.52,696.09,9074,9006,68
2023-04-21,1.0,306.13,75.07,8871,8859,12
2023-04-21,2.0,61.65,66.2,8813,8870,-57
2023-04-21,3.0,95.0,82.52,8858,8852,6
2023-04-21,4.0,105.0,107.6,8876,8881,-5
2023-04-21,5.0,658.99,406.09,8940,8899,41
2023-04-21,6.0,105.2,446.24,8996,9075,-79
2023-04-21,7.0,755.43,764.62,9271,9263,8
2023-04-21,8.0,870.48,806.76,9522,9527,-5
2023-04-21,9.0,807.78,659.71,9680,9660,20
2023-04-21,10.0,112.34,254.7,9727,9777,-50
2023-04-21,11.0,541.59,111.94,9858,9921,-63
2023-04-21,12.0,545.06,373.16,9926,9927,-1
2023-04-21,13.0,533.17,310.68,9903,9888,15
2023-04-21,14.0,751.11,540.04,9898,9833,65
2023-04-21,15.0,78.8,247.42,9768,9787,-19
2023-04-21,16.0,194.52,337.64,9786,9751,35
2023-04-21,17.0,59.33,484.73,9705,9724,-19
2023-04-21,18.0,730.4,620.95,9643,9602,41
2023-04-21,19.0,619.69,315.06,9485,9514,-29
2023-04-21,20.0,730.4,669.48,9494,9422,72
2023-04-21,21.0,761.83,665.18,9441,9379,62
2023-04-21,22.0,751.11,620.97,9423,9411,12
2023-04-21,23.0,94.43,103.6,9252,9283,-31
2023-04-21,24.0,58.24,58.77,9112,9170,-58
2023-04-22,1.0,57.42,56.61,9006,8967,39
2023-04-22,2.0,155.78,140.3,8872,8879,-7
2023-04-22,3.0,56.36,55.94,8832,8819,13
2023-04-22,4.0,56.31,55.04,8799,8816,-17
2023-04-22,5.0,79.64,75.8,8831,8816,15
2023-04-22,6.0,203.22,152.77,8832,8846,-14
2023-04-22,7.0,171.65,171.28,8850,8852,-2
2023-04-22,8.0,62.49,55.46,8941,8986,-45
2023-04-22,9.0,54.7,52.22,9220,9257,-37
2023-04-22,10.0,52.85,50.11,9417,9400,17
2023-04-22,11.0,50.25,48.78,9423,9439,-16
2023-04-22,12.0,49.11,51.39,9449,9489,-40
2023-04-22,13.0,53.36,55.7,9476,9458,18
2023-04-22,14.0,56.76,57.96,9390,9369,21
2023-04-22,15.0,56.05,55.54,9293,9307,-14
2023-04-22,16.0,55.28,53.37,9340,9285,55
2023-04-22,17.0,51.55,53.15,9279,9290,-11
2023-04-22,18.0,53.88,53.19,9345,9355,-10
2023-04-22,19.0,50.34,50.17,9292,9312,-20
2023-04-22,20.0,49.55,49.41,9240,9277,-37
2023-04-22,21.0,54.43,48.68,9310,9338,-28
2023-04-22,22.0,53.65,48.16,9451,9442,9
2023-04-22,23.0,49.54,49.77,9327,9250,77
2023-04-22,24.0,50.41,49.79,9031,8979,52
2023-04-23,1.0,52.12,47.31,8826,8815,11
2023-04-23,2.0,23.8,34.43,8731,8788,-57
2023-04-23,3.0,40.33,42.3,8755,8843,-88
2023-04-23,4.0,42.96,44.88,8830,8854,-24
2023-04-23,5.0,47.44,47.38,8837,8870,-33
2023-04-23,6.0,48.26,48.71,8896,8884,12
2023-04-23,7.0,52.31,55.61,8885,8954,-69
2023-04-23,8.0,53.89,50.69,9032,8947,85
2023-04-23,9.0,51.02,49.98,9084,9107,-23
2023-04-23,10.0,51.53,51.11,9273,9287,-14
2023-04-23,11.0,50.11,50.03,9365,9380,-15
2023-04-23,12.0,50.1,50.33,9421,9519,-98
2023-04-23,13.0,49.63,49.91,9539,9503,36
2023-04-23,14.0,48.35,48.1,9467,9376,91
2023-04-23,15.0,45.0,46.63,9306,9317,-11
2023-04-23,16.0,40.36,38.84,9344,9318,26
2023-04-23,17.0,27.06,37.29,9406,9500,-94
2023-04-23,18.0,42.04,41.58,9551,9606,-55
2023-04-23,19.0,44.95,46.96,9560,9553,7
2023-04-23,20.0,49.93,49.9,9464,9499,-35
2023-04-23,21.0,54.1,50.87,9525,9514,11
2023-04-23,22.0,51.92,50.46,9560,9572,-12
2023-04-23,23.0,47.09,48.73,9340,9284,56
2023-04-23,24.0,47.8,48.33,9054,8986,68
2023-04-24,1.0,47.42,47.48,8819,8828,-9
2023-04-24,2.0,42.37,43.25,8748,8730,18
2023-04-24,3.0,40.54,41.78,8698,8674,24
2023-04-24,4.0,41.78,41.02,8646,8698,-52
2023-04-24,5.0,40.95,40.83,8762,8727,35
2023-04-24,6.0,46.34,47.33,8854,8878,-24
2023-04-24,7.0,40.98,47.3,9091,9199,-108
2023-04-24,8.0,45.35,40.86,9543,9585,-42
2023-04-24,9.0,46.41,53.11,9719,9785,-66
2023-04-24,10.0,68.24,55.51,9886,9870,16
2023-04-24,11.0,54.67,54.26,9943,9930,13
2023-04-24,12.0,50.74,53.98,9922,9931,-9
2023-04-24,13.0,54.02,55.51,9911,9864,47
2023-04-24,14.0,56.43,106.38,9875,9884,-9
2023-04-24,15.0,67.18,67.1,9871,9854,17
2023-04-24,16.0,58.15,118.01,9856,9877,-21
2023-04-24,17.0,460.89,463.66,9887,9798,89
2023-04-24,18.0,550.93,520.97,9753,9735,18
2023-04-24,19.0,510.88,328.26,9577,9597,-20
2023-04-24,20.0,83.16,233.96,9522,9608,-86
2023-04-24,21.0,622.89,371.05,9603,9505,98
2023-04-24,22.0,354.9,110.85,9518,9561,-43
2023-04-24,23.0,54.06,53.03,9432,9426,6
2023-04-24,24.0,50.08,52.19,9183,9119,64
2023-04-25,1.0,56.58,56.96,8926,8876,50
2023-04-25,2.0,56.53,55.73,8760,8770,-10
2023-04-25,3.0,56.06,50.91,8705,8734,-29
2023-04-25,4.0,49.32,49.41,8712,8740,-28
2023-04-25,5.0,56.52,56.1,8792,8739,53
2023-04-25,6.0,60.59,59.04,8866,8924,-58
2023-04-25,7.0,76.85,88.86,9155,9204,-49
2023-04-25,8.0,52.18,54.69,9488,9608,-120
2023-04-25,9.0,57.82,57.73,9722,9722,0
2023-04-25,10.0,59.33,54.09,9752,9765,-13
2023-04-25,11.0,50.43,48.08,9865,9875,-10
2023-04-25,12.0,42.21,49.37,9872,9865,7
2023-04-25,13.0,56.32,53.41,9893,9834,59
2023-04-25,14.0,57.0,54.53,9838,9842,-4
2023-04-25,15.0,41.78,42.29,9790,9914,-124
2023-04-25,16.0,55.44,37.81,9938,9687,251
2023-04-25,17.0,37.96,33.13,9875,9877,-2
2023-04-25,18.0,39.57,47.31,9867,9934,-67
2023-04-25,19.0,39.69,36.84,9775,9811,-36
2023-04-25,20.0,37.36,48.0,9730,9678,52
2023-04-25,21.0,48.47,45.56,9627,9625,2
2023-04-25,22.0,49.95,47.59,9699,9665,34
2023-04-25,23.0,35.74,37.06,9485,9465,20
2023-04-25,24.0,38.04,38.24,9211,9159,52
2023-04-26,1.0,31.45,38.87,8950,8904,46
2023-04-26,2.0,38.09,52.73,8806,8751,55
2023-04-26,3.0,55.23,65.01,8681,8584,97
2023-04-26,4.0,79.0,169.03,8584,8552,32
2023-04-26,5.0,334.66,259.38,8595,8516,79
2023-04-26,6.0,137.34,80.58,8666,8680,-14
2023-04-26,7.0,117.78,229.04,8911,8968,-57
2023-04-26,8.0,135.39,68.18,9268,9373,-105
2023-04-26,9.0,86.39,88.88,9558,9515,43
2023-04-26,10.0,653.29,267.31,9580,9514,66
2023-04-26,11.0,76.19,56.41,9498,9607,-109
2023-04-26,12.0,54.94,50.64,9642,9699,-57
2023-04-26,13.0,48.54,42.33,9761,9768,-7
2023-04-26,14.0,52.34,49.69,9752,9797,-45
2023-04-26,15.0,52.05,52.58,9806,9747,59
2023-04-26,16.0,55.0,54.3,9705,9766,-61
2023-04-26,17.0,52.13,53.45,9833,9883,-50
2023-04-26,18.0,51.86,52.79,9809,9855,-46
2023-04-26,19.0,55.11,54.58,9757,9707,50
2023-04-26,20.0,44.82,53.84,9609,9678,-69
2023-04-26,21.0,54.52,52.95,9630,9580,50
2023-04-26,22.0,52.29,49.41,9554,9538,16
2023-04-26,23.0,40.6,43.91,9341,9307,34
2023-04-26,24.0,36.58,43.92,9045,9099,-54
2023-04-27,1.0,43.08,41.86,8920,8858,62
2023-04-27,2.0,40.62,46.24,8799,8762,37
2023-04-27,3.0,43.58,38.21,8694,8729,-35
2023-04-27,4.0,24.35,22.16,8740,8770,-30
2023-04-27,5.0,32.07,29.66,8816,8868,-52
2023-04-27,6.0,36.05,37.96,8987,8901,86
2023-04-27,7.0,48.3,49.89,9034,9111,-77
2023-04-27,8.0,53.02,51.95,9426,9477,-51
2023-04-27,9.0,51.7,51.68,9661,9703,-42
2023-04-27,10.0,51.86,51.73,9764,9782,-18
2023-04-27,11.0,50.32,51.0,9824,9823,1
2023-04-27,12.0,48.04,50.82,9805,9836,-31
2023-04-27,13.0,51.69,55.52,9838,9813,25
2023-04-27,14.0,52.7,61.18,9780,9776,4
2023-04-27,15.0,59.96,66.81,9738,9729,9
2023-04-27,16.0,52.64,53.13,9685,9678,7
2023-04-27,17.0,51.67,51.75,9691,9686,5
2023-04-27,18.0,47.55,51.66,9634,9663,-29
2023-04-27,19.0,53.52,162.47,9543,9547,-4
2023-04-27,20.0,410.68,552.38,9471,9309,162
2023-04-27,21.0,457.93,772.05,9292,9199,93
2023-04-27,22.0,825.86,686.94,9272,9219,53
2023-04-27,23.0,419.77,394.95,9063,9017,46
2023-04-27,24.0,154.45,109.16,8775,8770,5
2023-04-28,1.0,155.77,58.27,8656,8641,15
2023-04-28,2.0,52.47,47.68,8553,8497,56
2023-04-28,3.0,50.47,47.85,8452,8501,-49
2023-04-28,4.0,50.22,46.44,8519,8559,-40
2023-04-28,5.0,45.13,45.9,8582,8642,-60
2023-04-28,6.0,50.59,51.88,8756,8791,-35
2023-04-28,7.0,53.02,54.14,8960,9033,-73
2023-04-28,8.0,56.67,58.02,9371,9396,-25
2023-04-28,9.0,289.96,171.87,9587,9597,-10
2023-04-28,10.0,751.24,118.33,9642,9605,37
2023-04-28,11.0,53.22,54.73,9684,9741,-57
2023-04-28,12.0,53.07,50.28,9785,9848,-63
2023-04-28,13.0,51.43,47.9,9852,9801,51
2023-04-28,14.0,48.33,50.8,9744,9706,38
2023-04-28,15.0,51.42,51.66,9688,9696,-8
2023-04-28,16.0,53.98,52.31,9676,9694,-18
2023-04-28,17.0,52.51,52.58,9672,9699,-27
2023-04-28,18.0,51.61,52.11,9643,9664,-21
2023-04-28,19.0,46.41,48.98,9490,9343,147
2023-04-28,20.0,52.02,54.2,9215,9221,-6
2023-04-28,21.0,54.56,64.64,9163,9123,40
2023-04-28,22.0,449.39,100.0,9210,9272,-62
2023-04-28,23.0,355.52,81.82,9166,9213,-47
2023-04-28,24.0,62.14,52.3,8999,8953,46
2023-04-29,1.0,51.45,51.02,8781,8725,56
2023-04-29,2.0,49.21,50.27,8628,8617,11
2023-04-29,3.0,49.88,50.36,8553,8541,12
2023-04-29,4.0,51.17,52.16,8505,8493,12
2023-04-29,5.0,69.42,71.5,8495,8468,27
2023-04-29,6.0,450.37,302.93,8498,8533,-35
2023-04-29,7.0,157.24,157.24,8516,8548,-32
2023-04-29,8.0,62.87,52.36,8706,8759,-53
2023-04-29,9.0,69.39,51.42,8972,9006,-34
2023-04-29,10.0,51.04,50.01,9183,9153,30
2023-04-29,11.0,51.25,50.03,9246,9193,53
2023-04-29,12.0,50.34,50.33,9233,9243,-10
2023-04-29,13.0,51.76,51.48,9265,9276,-11
2023-04-29,14.0,53.5,53.45,9221,9238,-17
2023-04-29,15.0,53.5,53.5,9223,9215,8
2023-04-29,16.0,54.63,78.39,9203,9221,-18
2023-04-29,17.0,89.33,87.6,9269,9259,10
2023-04-29,18.0,63.81,57.23,9297,9365,-68
2023-04-29,19.0,49.84,49.34,9316,9292,24
2023-04-29,20.0,49.34,46.53,9177,9132,45
2023-04-29,21.0,46.44,44.94,9140,9113,27
2023-04-29,22.0,48.42,45.51,9212,9216,-4
2023-04-29,23.0,46.0,44.53,9166,9120,46
2023-04-29,24.0,41.93,40.44,8900,8927,-27
2023-04-30,1.0,36.74,37.23,8747,8729,18
2023-04-30,2.0,35.94,35.15,8606,8593,13
2023-04-30,3.0,18.55,31.21,8503,8529,-26
2023-04-30,4.0,19.13,27.89,8481,8509,-28
2023-04-30,5.0,27.94,28.68,8518,8531,-13
2023-04-30,6.0,25.67,25.65,8551,8558,-7
2023-04-30,7.0,21.06,25.01,8525,8547,-22
2023-04-30,8.0,29.3,26.87,8642,8655,-13
2023-04-30,9.0,26.83,25.74,8865,8861,4
2023-04-30,10.0,31.01,31.08,9015,9009,6
2023-04-30,11.0,35.08,26.91,9129,9082,47
2023-04-30,12.0,21.68,22.39,9126,9129,-3
2023-04-30,13.0,22.77,22.77,9188,9222,-34
2023-04-30,14.0,17.12,19.74,9226,9224,2
2023-04-30,15.0,35.3,32.27,9260,9241,19
2023-04-30,16.0,36.7,38.89,9281,9321,-40
2023-04-30,17.0,43.0,43.86,9422,9376,46
2023-04-30,18.0,44.95,45.08,9423,9475,-52
2023-04-30,19.0,50.68,50.04,9421,9382,39
2023-04-30,20.0,221.48,159.56,9341,9305,36
2023-04-30,21.0,48.33,48.11,9270,9258,12
2023-04-30,22.0,45.44,45.31,9360,9394,-34
2023-04-30,23.0,41.51,40.14,9221,9158,63
2023-04-30,24.0,19.75,27.3,8876,8835,41
2023-05-01,1.0,14.16,26.56,8628,8634,-6
2023-05-01,2.0,37.14,35.97,8544,8471,73
2023-05-01,3.0,31.77,36.21,8404,8400,4
2023-05-01,4.0,36.31,36.95,8367,8381,-14
2023-05-01,5.0,37.99,39.54,8401,8449,-48
2023-05-01,6.0,44.57,44.27,8561,8610,-49
2023-05-01,7.0,46.93,46.89,8836,8879,-43
2023-05-01,8.0,50.52,46.2,9240,9250,-10
2023-05-01,9.0,49.61,48.01,9458,9420,38
2023-05-01,10.0,51.71,49.54,9540,9495,45
2023-05-01,11.0,63.54,51.17,9580,9652,-72
2023-05-01,12.0,48.02,47.78,9728,9820,-92
2023-05-01,13.0,50.22,49.89,9903,9886,17
2023-05-01,14.0,67.15,57.4,9947,9927,20
2023-05-01,15.0,53.14,65.48,9929,9866,63
2023-05-01,16.0,91.93,78.84,9920,9914,6
2023-05-01,17.0,75.43,70.92,9946,9941,5
2023-05-01,18.0,50.75,50.46,9947,9866,81
2023-05-01,19.0,49.35,48.94,9748,9719,29
2023-05-01,20.0,44.69,48.81,9676,9656,20
2023-05-01,21.0,50.51,50.31,9586,9520,66
2023-05-01,22.0,50.27,47.53,9547,9555,-8
2023-05-01,23.0,46.13,46.28,9338,9216,122
2023-05-01,24.0,49.04,46.73,8916,8806,110
2023-05-02,1.0,44.25,45.15,8595,8625,-30
2023-05-02,2.0,43.19,43.47,8515,8556,-41
2023-05-02,3.0,36.37,39.4,8481,8474,7
2023-05-02,4.0,37.9,40.81,8444,8404,40
2023-05-02,5.0,42.62,44.62,8404,8452,-48
2023-05-02,6.0,47.74,49.83,8575,8617,-42
2023-05-02,7.0,54.18,63.31,8807,8839,-32
2023-05-02,8.0,571.79,194.89,9187,9070,117
2023-05-02,9.0,48.3,102.58,9255,9294,-39
2023-05-02,10.0,513.82,124.89,9465,9435,30
2023-05-02,11.0,247.27,269.83,9546,9601,-55
2023-05-02,12.0,580.19,494.66,9688,9571,117
2023-05-02,13.0,661.05,627.54,9626,9601,25
2023-05-02,14.0,661.05,656.31,9651,9673,-22
2023-05-02,15.0,608.13,627.54,9676,9698,-22
2023-05-02,16.0,602.27,610.99,9714,9733,-19
2023-05-02,17.0,738.47,716.6,9786,9832,-46
2023-05-02,18.0,801.44,817.74,9846,9847,-1
2023-05-02,19.0,802.11,851.37,9710,9686,24
2023-05-02,20.0,896.0,993.05,9569,9534,35
2023-05-02,21.0,999.95,999.95,9443,9403,40
2023-05-02,22.0,999.97,953.88,9454,9307,147
2023-05-02,23.0,811.49,776.71,9089,8948,141
2023-05-02,24.0,546.1,529.09,8654,8582,72
2023-05-03,1.0,159.59,143.68,8371,8341,30
2023-05-03,2.0,66.89,68.47,8240,8325,-85
2023-05-03,3.0,129.06,118.56,8275,8353,-78
2023-05-03,4.0,51.11,55.78,8305,8307,-2
2023-05-03,5.0,52.36,54.91,8319,8334,-15
2023-05-03,6.0,313.08,182.23,8420,8406,14
2023-05-03,7.0,57.65,153.1,8559,8662,-103
2023-05-03,8.0,127.18,50.86,9007,9095,-88
2023-05-03,9.0,53.92,50.23,9370,9409,-39
2023-05-03,10.0,55.68,237.79,9543,9585,-42
2023-05-03,11.0,299.36,179.2,9653,9612,41
2023-05-03,12.0,430.4,429.5,9714,9690,24
2023-05-03,13.0,353.06,246.69,9752,9759,-7
2023-05-03,14.0,313.92,497.08,9831,9861,-30
2023-05-03,15.0,436.2,620.71,9894,9911,-17
2023-05-03,16.0,674.96,682.34,9972,9967,5
2023-05-03,17.0,841.73,835.81,10034,10027,7
2023-05-03,18.0,902.3,859.46,10023,9971,52
2023-05-03,19.0,787.1,850.6,9817,9710,107
2023-05-03,20.0,892.01,939.92,9590,9551,39
2023-05-03,21.0,954.0,851.53,9459,9399,60
2023-05-03,22.0,640.15,154.68,9404,9353,51
2023-05-03,23.0,61.62,48.43,9167,9206,-39
2023-05-03,24.0,50.09,57.54,8922,8910,12
2023-05-04,1.0,42.97,44.16,8703,8656,47
2023-05-04,2.0,41.98,42.22,8530,8500,30
2023-05-04,3.0,38.6,38.46,8407,8399,8
2023-05-04,4.0,36.57,37.0,8366,8375,-9
2023-05-04,5.0,36.38,36.48,8387,8401,-14
2023-05-04,6.0,38.13,40.35,8468,8521,-53
2023-05-04,7.0,41.98,44.06,8717,8791,-74
2023-05-04,8.0,45.83,45.36,9154,9220,-66
2023-05-04,9.0,46.32,46.49,9491,9505,-14
2023-05-04,10.0,46.24,47.3,9690,9684,6
2023-05-04,11.0,68.89,49.96,9821,9883,-62
2023-05-04,12.0,72.24,48.41,10004,10014,-10
2023-05-04,13.0,45.12,45.48,10041,10037,4
2023-05-04,14.0,44.45,44.88,10083,10084,-1
2023-05-04,15.0,44.62,44.83,10107,10131,-24
2023-05-04,16.0,45.38,50.17,10185,10216,-31
2023-05-04,17.0,90.0,46.64,10284,10202,82
2023-05-04,18.0,46.03,46.07,10182,10201,-19
2023-05-04,19.0,43.06,43.07,10069,10039,30
2023-05-04,20.0,41.06,46.55,9956,9956,0
2023-05-04,21.0,80.52,65.87,9822,9769,53
2023-05-04,22.0,45.3,45.23,9761,9677,84
2023-05-04,23.0,43.15,43.12,9462,9371,91
2023-05-04,24.0,38.94,39.44,9073,9051,22
2023-05-05,1.0,36.85,37.06,8832,8722,110
2023-05-05,2.0,16.39,24.33,8580,8545,35
2023-05-05,3.0,15.4,16.29,8447,8442,5
2023-05-05,4.0,15.11,16.24,8400,8396,4
2023-05-05,5.0,15.74,16.96,8408,8394,14
2023-05-05,6.0,20.22,28.56,8451,8431,20
2023-05-05,7.0,36.18,36.97,8607,8606,1
2023-05-05,8.0,39.07,38.7,8968,9029,-61
2023-05-05,9.0,39.83,39.74,9335,9383,-48
2023-05-05,10.0,42.79,40.42,9601,9604,-3
2023-05-05,11.0,39.31,37.86,9728,9798,-70
2023-05-05,12.0,39.59,38.77,9914,9904,10
2023-05-05,13.0,38.81,38.85,9943,9943,0
2023-05-05,14.0,38.04,38.57,9971,9978,-7
2023-05-05,15.0,38.53,39.54,9965,10043,-78
2023-05-05,16.0,39.63,38.27,10062,10060,2
2023-05-05,17.0,38.04,39.9,10094,9974,120
2023-05-05,18.0,38.04,34.17,9991,9957,34
2023-05-05,19.0,36.4,19.44,9857,9843,14
2023-05-05,20.0,15.71,8.87,9710,9636,74
2023-05-05,21.0,0.0,1.49,9510,9446,64
2023-05-05,22.0,18.07,17.85,9431,9406,25
