Date,Hour,Forecast Pool Price,Actual Posted Pool Price,Forecast AIL,Actual AIL,Forecast AIL & Actual AIL Difference
2024-11-11,10.0,17.43,10.94,10216,10284,-68
2024-11-11,11.0,14.01,16.17,10370,10381,-11
2024-11-11,12.0,23.03,22.26,10433,10451,-18
2024-11-11,13.0,18.15,16.16,10471,10455,16
2024-11-11,14.0,13.12,8.09,10451,10465,-14
2024-11-11,15.0,5.69,5.41,10451,10503,-52
2024-11-11,16.0,3.63,9.31,10582,10614,-32
2024-11-11,17.0,13.68,15.2,10776,10829,-53
2024-11-11,18.0,22.34,8.03,11020,10973,47
2024-11-11,19.0,1.9,5.69,10821,10800,21
2024-11-11,20.0,0.0,0.28,10642,10646,-4
2024-11-11,21.0,4.74,0.0,10514,10503,11
2024-11-11,22.0,1.74,0.0,10296,10288,8
2024-11-11,23.0,0.0,0.0,10048,10047,1
2024-11-11,24.0,0.0,0.0,9814,9756,58
2024-11-12,1.0,0.0,0.0,9579,9572,7
2024-11-12,2.0,0.0,0.0,9498,9479,19
2024-11-12,3.0,0.0,0.0,9417,9414,3
2024-11-12,4.0,0.0,0.0,9393,9392,1
2024-11-12,5.0,0.0,0.0,9428,9470,-42
2024-11-12,6.0,3.85,10.89,9628,9641,-13
2024-11-12,7.0,12.72,12.99,9980,10036,-56
2024-11-12,8.0,11.82,18.13,10453,10484,-31
2024-11-12,9.0,18.92,23.23,10564,10575,-11
2024-11-12,10.0,24.56,16.08,10610,10618,-8
2024-11-12,11.0,13.08,14.62,10664,10708,-44
2024-11-12,12.0,11.13,10.17,10701,10587,114
2024-11-12,13.0,9.81,9.33,10567,10584,-17
2024-11-12,14.0,10.96,10.22,10599,10606,-7
2024-11-12,15.0,9.13,9.13,10598,10574,24
2024-11-12,16.0,9.19,16.92,10580,10581,-1
2024-11-12,17.0,24.67,25.1,10739,10789,-50
2024-11-12,18.0,26.85,25.2,10952,10990,-38
2024-11-12,19.0,24.0,16.5,10842,10896,-54
2024-11-12,20.0,5.17,7.02,10777,10806,-29
2024-11-12,21.0,5.32,6.17,10674,10672,2
2024-11-12,22.0,8.94,3.29,10485,10450,35
2024-11-12,23.0,0.86,1.89,10170,10208,-38
2024-11-12,24.0,0.86,3.0,9983,9965,18
2024-11-13,1.0,0.0,2.06,9792,9718,74
2024-11-13,2.0,5.15,7.68,9645,9625,20
2024-11-13,3.0,12.35,15.41,9556,9509,47
2024-11-13,4.0,16.51,18.71,9552,9474,78
2024-11-13,5.0,19.52,19.72,9521,9519,2
2024-11-13,6.0,18.53,21.74,9674,9677,-3
2024-11-13,7.0,21.53,18.08,10014,10077,-63
2024-11-13,8.0,24.14,19.2,10473,10518,-45
2024-11-13,9.0,13.13,12.08,10615,10626,-11
2024-11-13,10.0,10.96,14.53,10616,10611,5
2024-11-13,11.0,12.05,17.25,10649,10663,-14
2024-11-13,12.0,17.94,18.3,10658,10675,-17
2024-11-13,13.0,18.02,21.3,10631,10644,-13
2024-11-13,14.0,24.55,24.59,10648,10650,-2
2024-11-13,15.0,24.55,23.01,10662,10623,39
2024-11-13,16.0,17.94,17.94,10606,10676,-70
2024-11-13,17.0,16.92,16.13,10849,10878,-29
2024-11-13,18.0,12.41,10.41,11006,10996,10
2024-11-13,19.0,9.06,7.91,10854,10820,34
2024-11-13,20.0,3.13,6.88,10714,10693,21
2024-11-13,21.0,12.52,14.07,10549,10547,2
2024-11-13,22.0,18.61,16.9,10405,10344,61
2024-11-13,23.0,12.33,14.93,10050,10104,-54
2024-11-13,24.0,7.95,8.47,9850,9842,8
2024-11-14,1.0,6.56,5.83,9674,9628,46
2024-11-14,2.0,0.0,3.65,9527,9503,24
2024-11-14,3.0,6.49,7.5,9448,9453,-5
2024-11-14,4.0,8.83,7.9,9441,9412,29
2024-11-14,5.0,6.49,8.09,9459,9441,18
2024-11-14,6.0,10.62,10.58,9569,9645,-76
2024-11-14,7.0,13.64,14.22,10020,10073,-53
2024-11-14,8.0,9.0,13.21,10504,10531,-27
2024-11-14,9.0,16.37,16.37,10637,10668,-31
2024-11-14,10.0,16.0,16.38,10678,10671,7
2024-11-14,11.0,29.12,61.25,10701,10729,-28
2024-11-14,12.0,73.82,48.98,10758,10766,-8
2024-11-14,13.0,30.34,33.89,10768,10789,-21
2024-11-14,14.0,19.09,25.28,10780,10774,6
2024-11-14,15.0,54.08,72.53,10768,10768,0
2024-11-14,16.0,21.17,69.62,10808,10838,-30
2024-11-14,17.0,22.93,53.71,10986,10927,59
2024-11-14,18.0,67.19,51.14,11021,10990,31
2024-11-14,19.0,29.52,20.46,10860,10868,-8
2024-11-14,20.0,20.58,20.53,10758,10795,-37
2024-11-14,21.0,18.31,18.79,10656,10644,12
2024-11-14,22.0,18.2,17.73,10464,10429,35
2024-11-14,23.0,15.66,15.76,10175,10171,4
2024-11-14,24.0,12.51,14.07,9925,9932,-7
2024-11-15,1.0,12.78,14.68,9767,9772,-5
2024-11-15,2.0,12.05,11.5,9712,9645,67
2024-11-15,3.0,10.68,10.68,9606,9598,8
2024-11-15,4.0,7.63,10.68,9582,9604,-22
2024-11-15,5.0,9.19,12.57,9629,9649,-20
2024-11-15,6.0,16.39,16.1,9802,9812,-10
2024-11-15,7.0,17.42,18.46,10123,10182,-59
2024-11-15,8.0,20.06,26.04,10584,10649,-65
2024-11-15,9.0,34.28,45.61,10769,10801,-32
2024-11-15,10.0,50.0,58.59,10825,10841,-16
2024-11-15,11.0,56.68,82.58,10865,10917,-52
2024-11-15,12.0,85.76,86.16,10893,10908,-15
2024-11-15,13.0,79.12,74.31,10894,10928,-34
2024-11-15,14.0,78.74,97.18,10907,10904,3
2024-11-15,15.0,80.03,79.0,10850,10820,30
2024-11-15,16.0,80.04,80.11,10844,10862,-18
2024-11-15,17.0,147.83,154.04,10960,10917,43
2024-11-15,18.0,184.05,166.04,10997,10980,17
2024-11-15,19.0,98.54,111.86,10830,10847,-17
2024-11-15,20.0,97.28,105.03,10723,10757,-34
2024-11-15,21.0,80.72,80.6,10637,10600,37
2024-11-15,22.0,69.3,66.25,10427,10430,-3
2024-11-15,23.0,36.63,54.43,10231,10288,-57
2024-11-15,24.0,54.9,59.58,10104,10097,7
2024-11-16,1.0,56.63,48.2,9913,9899,14
2024-11-16,2.0,36.42,37.55,9789,9734,55
2024-11-16,3.0,34.38,32.93,9669,9719,-50
2024-11-16,4.0,24.6,27.3,9678,9688,-10
2024-11-16,5.0,21.93,23.92,9684,9689,-5
2024-11-16,6.0,26.29,22.66,9746,9723,23
2024-11-16,7.0,32.64,24.77,9841,9818,23
2024-11-16,8.0,24.11,23.12,10021,10040,-19
2024-11-16,9.0,36.24,31.7,10242,10199,43
2024-11-16,10.0,34.28,31.17,10303,10298,5
2024-11-16,11.0,34.45,30.33,10370,10381,-11
2024-11-16,12.0,32.1,23.55,10403,10403,0
2024-11-16,13.0,20.09,20.09,10387,10367,20
2024-11-16,14.0,24.14,19.81,10354,10299,55
2024-11-16,15.0,19.07,19.17,10295,10343,-48
2024-11-16,16.0,7.31,14.18,10370,10324,46
2024-11-16,17.0,20.65,20.76,10526,10499,27
2024-11-16,18.0,21.21,18.37,10730,10728,2
2024-11-16,19.0,18.08,7.7,10647,10629,18
2024-11-16,20.0,0.0,21.31,10470,10484,-14
2024-11-16,21.0,2.58,5.1,10359,10369,-10
2024-11-16,22.0,3.43,6.63,10269,10262,7
2024-11-16,23.0,11.46,11.22,10136,10143,-7
2024-11-16,24.0,0.0,6.06,9949,9944,5
2024-11-17,1.0,0.0,3.9,9768,9751,17
2024-11-17,2.0,6.6,2.48,9640,9615,25
2024-11-17,3.0,4.98,5.38,9538,9515,23
2024-11-17,4.0,4.99,4.99,9482,9474,8
2024-11-17,5.0,4.99,1.58,9485,9446,39
2024-11-17,6.0,0.0,0.0,9453,9413,40
2024-11-17,7.0,0.83,5.45,9514,9544,-30
2024-11-17,8.0,6.92,9.45,9747,9794,-47
2024-11-17,9.0,9.91,11.45,9940,9970,-30
2024-11-17,10.0,12.11,11.69,10103,10139,-36
2024-11-17,11.0,9.58,7.5,10243,10255,-12
2024-11-17,12.0,0.0,0.0,10258,10314,-56
2024-11-17,13.0,0.0,11.0,10349,10411,-62
2024-11-17,14.0,9.21,12.14,10377,10412,-35
2024-11-17,15.0,11.74,14.24,10436,10402,34
2024-11-17,16.0,10.36,16.23,10427,10503,-76
2024-11-17,17.0,13.89,15.72,10710,10783,-73
2024-11-17,18.0,8.94,9.44,10979,10892,87
2024-11-17,19.0,6.65,2.59,10753,10771,-18
2024-11-17,20.0,0.02,1.56,10698,10653,45
2024-11-17,21.0,2.6,16.21,10465,10534,-69
2024-11-17,22.0,20.55,25.06,10390,10356,34
2024-11-17,23.0,27.43,85.37,10147,10097,50
2024-11-17,24.0,27.75,79.78,9849,9844,5
2024-11-18,1.0,35.73,37.98,9697,9709,-12
2024-11-18,2.0,29.84,46.3,9663,9661,2
2024-11-18,3.0,20.99,22.42,9623,9594,29
2024-11-18,4.0,20.0,11.34,9587,9565,22
2024-11-18,5.0,16.42,20.88,9626,9632,-6
2024-11-18,6.0,41.53,21.57,9783,9814,-31
2024-11-18,7.0,21.3,21.49,10177,10238,-61
2024-11-18,8.0,21.03,24.26,10702,10736,-34
2024-11-18,9.0,78.14,55.58,10850,10835,15
2024-11-18,10.0,78.14,66.29,10888,10891,-3
2024-11-18,11.0,68.12,69.48,10949,10964,-15
2024-11-18,12.0,65.02,42.9,10955,10972,-17
2024-11-18,13.0,20.72,21.48,10891,10805,86
2024-11-18,14.0,13.28,17.25,10805,10965,-160
2024-11-18,15.0,15.58,16.12,10953,10917,36
2024-11-18,16.0,8.95,16.27,10921,10896,25
2024-11-18,17.0,20.29,21.83,11055,11120,-65
2024-11-18,18.0,27.06,26.89,11263,11287,-24
2024-11-18,19.0,24.24,20.61,11132,11128,4
2024-11-18,20.0,19.96,20.0,11018,10984,34
2024-11-18,21.0,19.48,19.58,10853,10894,-41
2024-11-18,22.0,26.76,25.72,10692,10715,-23
2024-11-18,23.0,18.05,20.0,10431,10381,50
2024-11-18,24.0,21.56,27.81,10161,10175,-14
2024-11-19,1.0,25.02,27.5,9990,10018,-28
2024-11-19,2.0,27.18,28.11,9924,9895,29
2024-11-19,3.0,26.55,27.33,9839,9838,1
2024-11-19,4.0,27.65,27.32,9828,9785,43
2024-11-19,5.0,26.82,26.24,9837,9829,8
2024-11-19,6.0,27.24,26.72,9952,9974,-22
2024-11-19,7.0,27.87,27.47,10321,10440,-119
2024-11-19,8.0,26.22,30.06,10855,10891,-36
2024-11-19,9.0,37.64,38.01,10979,11026,-47
2024-11-19,10.0,45.24,51.64,11062,11095,-33
2024-11-19,11.0,43.56,62.61,11135,11141,-6
2024-11-19,12.0,40.94,38.56,11128,11146,-18
2024-11-19,13.0,26.11,27.24,11102,11082,20
2024-11-19,14.0,28.19,26.73,11085,11079,6
2024-11-19,15.0,24.7,25.09,11091,11119,-28
2024-11-19,16.0,25.18,26.51,11175,11124,51
2024-11-19,17.0,74.63,64.59,11291,11351,-60
2024-11-19,18.0,77.63,51.64,11483,11477,6
2024-11-19,19.0,48.12,27.05,11307,11282,25
2024-11-19,20.0,24.21,24.25,11177,11243,-66
2024-11-19,21.0,25.87,25.69,11085,11057,28
2024-11-19,22.0,25.25,26.73,10831,10853,-22
2024-11-19,23.0,27.34,27.83,10598,10630,-32
2024-11-19,24.0,26.27,25.38,10380,10331,49
2024-11-20,1.0,28.45,28.97,10188,10218,-30
2024-11-20,2.0,28.45,28.02,10161,10110,51
2024-11-20,3.0,27.12,26.12,10040,10020,20
2024-11-20,4.0,25.8,26.4,10033,9960,73
2024-11-20,5.0,26.57,26.99,10012,10021,-9
2024-11-20,6.0,31.2,33.6,10191,10206,-15
2024-11-20,7.0,46.16,42.0,10518,10560,-42
2024-11-20,8.0,60.45,89.47,10975,11022,-47
2024-11-20,9.0,254.57,295.92,11112,11008,104
2024-11-20,10.0,156.33,255.93,11001,11012,-11
2024-11-20,11.0,237.26,383.06,11025,11063,-38
2024-11-20,12.0,266.19,257.86,11061,11106,-45
2024-11-20,13.0,219.94,234.0,11070,11107,-37
2024-11-20,14.0,625.0,266.19,11128,11090,38
2024-11-20,15.0,216.28,248.65,11092,11095,-3
2024-11-20,16.0,201.63,552.12,11124,11089,35
2024-11-20,17.0,761.65,781.62,11263,11285,-22
2024-11-20,18.0,999.99,773.85,11455,11446,9
2024-11-20,19.0,677.3,614.32,11305,11286,19
2024-11-20,20.0,478.27,230.7,11219,11175,44
2024-11-20,21.0,43.45,56.75,11037,11072,-35
2024-11-20,22.0,38.76,38.35,10917,10825,92
2024-11-20,23.0,41.78,37.53,10558,10606,-48
2024-11-20,24.0,27.54,29.41,10349,10371,-22
2024-11-21,1.0,32.56,33.92,10207,10213,-6
2024-11-21,2.0,39.71,38.7,10127,10084,43
2024-11-21,3.0,40.89,36.42,10024,9998,26
2024-11-21,4.0,41.34,41.56,9991,9977,14
2024-11-21,5.0,41.25,41.33,10022,10031,-9
2024-11-21,6.0,44.73,44.5,10174,10210,-36
2024-11-21,7.0,73.82,92.93,10537,10586,-49
2024-11-21,8.0,254.68,211.57,11000,10936,64
2024-11-21,9.0,209.57,224.35,11012,10981,31
2024-11-21,10.0,330.68,224.35,11011,10993,18
2024-11-21,11.0,307.02,264.64,11033,11036,-3
2024-11-21,12.0,224.35,191.33,11020,11064,-44
2024-11-21,13.0,61.17,71.29,11033,11060,-27
2024-11-21,14.0,48.32,55.8,11085,11184,-99
2024-11-21,15.0,159.64,151.81,11204,11173,31
2024-11-21,16.0,210.44,167.23,11183,11184,-1
2024-11-21,17.0,320.51,392.85,11319,11351,-32
2024-11-21,18.0,450.68,605.0,11513,11466,47
2024-11-21,19.0,294.73,137.93,11327,11280,47
2024-11-21,20.0,74.21,85.74,11183,11210,-27
2024-11-21,21.0,47.83,49.29,11088,11146,-58
2024-11-21,22.0,54.12,49.02,10976,10994,-18
2024-11-21,23.0,50.03,48.53,10774,10723,51
2024-11-21,24.0,44.84,47.36,10487,10489,-2
2024-11-22,1.0,51.26,51.29,10293,10268,25
2024-11-22,2.0,49.34,52.6,10189,10227,-38
2024-11-22,3.0,51.5,51.76,10136,10218,-82
2024-11-22,4.0,51.25,51.36,10193,10234,-41
2024-11-22,5.0,51.48,51.5,10270,10269,1
2024-11-22,6.0,68.84,67.42,10398,10399,-1
2024-11-22,7.0,87.5,99.05,10683,10722,-39
2024-11-22,8.0,223.99,183.75,11129,11071,58
2024-11-22,9.0,147.1,172.99,11167,11171,-4
2024-11-22,10.0,146.21,149.33,11189,11213,-24
2024-11-22,11.0,137.56,144.25,11212,11258,-46
2024-11-22,12.0,146.21,207.28,11265,11280,-15
2024-11-22,13.0,273.63,185.59,11224,11209,15
2024-11-22,14.0,146.21,143.18,11197,11172,25
2024-11-22,15.0,144.77,141.02,11150,11141,9
2024-11-22,16.0,139.0,149.37,11157,11217,-60
2024-11-22,17.0,220.66,242.29,11361,11438,-77
2024-11-22,18.0,387.47,272.03,11549,11524,25
2024-11-22,19.0,260.8,155.42,11380,11350,30
2024-11-22,20.0,63.05,78.61,11230,11246,-16
2024-11-22,21.0,71.55,82.7,11145,11197,-52
2024-11-22,22.0,113.32,87.95,11051,11059,-8
2024-11-22,23.0,92.93,65.21,10829,10797,32
2024-11-22,24.0,51.46,51.76,10576,10590,-14
2024-11-23,1.0,44.03,40.6,10406,10393,13
2024-11-23,2.0,34.86,40.72,10275,10329,-54
2024-11-23,3.0,34.73,35.0,10252,10231,21
2024-11-23,4.0,34.29,34.38,10194,10179,15
2024-11-23,5.0,35.03,35.01,10174,10186,-12
2024-11-23,6.0,42.91,36.25,10231,10221,10
2024-11-23,7.0,43.47,45.08,10329,10375,-46
2024-11-23,8.0,42.37,44.67,10575,10622,-47
2024-11-23,9.0,44.85,37.53,10797,10833,-36
2024-11-23,10.0,44.27,44.99,10955,10993,-38
2024-11-23,11.0,43.96,54.22,11117,11169,-52
2024-11-23,12.0,49.66,53.53,11175,11211,-36
2024-11-23,13.0,50.0,50.35,11189,11221,-32
2024-11-23,14.0,35.02,38.31,11212,11222,-10
2024-11-23,15.0,34.28,34.48,11179,11208,-29
2024-11-23,16.0,34.57,35.2,11258,11263,-5
2024-11-23,17.0,35.31,34.52,11440,11389,51
2024-11-23,18.0,34.46,35.79,11516,11530,-14
2024-11-23,19.0,31.32,31.83,11408,11397,11
2024-11-23,20.0,25.81,24.31,11216,11303,-87
2024-11-23,21.0,14.18,14.75,11191,11185,6
2024-11-23,22.0,9.11,12.76,11008,11016,-8
2024-11-23,23.0,12.13,5.15,10834,10804,30
2024-11-23,24.0,0.0,5.15,10596,10600,-4
2024-11-24,1.0,15.33,17.72,10436,10412,24
2024-11-24,2.0,22.56,23.02,10270,10282,-12
2024-11-24,3.0,28.84,26.71,10202,10250,-48
2024-11-24,4.0,19.82,20.1,10240,10202,38
2024-11-24,5.0,19.74,19.66,10205,10211,-6
2024-11-24,6.0,24.89,24.57,10291,10288,3
2024-11-24,7.0,24.84,27.57,10368,10417,-49
2024-11-24,8.0,24.59,26.98,10605,10585,20
2024-11-24,9.0,28.31,31.82,10709,10736,-27
2024-11-24,10.0,28.41,38.99,10859,10876,-17
2024-11-24,11.0,31.29,35.96,10960,11003,-43
2024-11-24,12.0,26.18,28.43,11062,11067,-5
2024-11-24,13.0,30.44,31.18,11098,11100,-2
2024-11-24,14.0,33.62,34.96,11088,11053,35
2024-11-24,15.0,46.28,41.74,11047,11114,-67
2024-11-24,16.0,43.43,50.18,11164,11219,-55
2024-11-24,17.0,327.37,91.32,11412,11401,11
2024-11-24,18.0,311.68,103.87,11628,11643,-15
2024-11-24,19.0,93.72,77.41,11552,11523,29
2024-11-24,20.0,144.89,114.81,11407,11426,-19
2024-11-24,21.0,55.28,140.14,11308,11296,12
2024-11-24,22.0,55.22,60.0,11090,11119,-29
2024-11-24,23.0,58.29,53.95,10911,10798,113
2024-11-24,24.0,38.43,44.15,10566,10536,30
2024-11-25,1.0,113.01,103.63,10382,10319,63
2024-11-25,2.0,90.27,76.5,10254,10205,49
2024-11-25,3.0,61.9,93.77,10187,10269,-82
2024-11-25,4.0,49.71,60.5,10248,10300,-52
2024-11-25,5.0,111.11,75.02,10383,10353,30
2024-11-25,6.0,63.0,68.07,10516,10637,-121
2024-11-25,7.0,142.66,122.13,11015,11017,-2
2024-11-25,8.0,532.8,539.87,11428,11361,67
2024-11-25,9.0,628.01,341.3,11385,11308,77
2024-11-25,10.0,275.11,266.25,11307,11325,-18
2024-11-25,11.0,270.42,149.6,11342,11380,-38
2024-11-25,12.0,223.0,142.33,11411,11399,12
2024-11-25,13.0,49.53,57.36,11367,11427,-60
2024-11-25,14.0,48.18,48.45,11407,11479,-72
2024-11-25,15.0,50.17,46.56,11480,11527,-47
2024-11-25,16.0,48.18,42.47,11556,11531,25
2024-11-25,17.0,32.2,39.58,11691,11698,-7
2024-11-25,18.0,38.98,36.06,11808,11840,-32
2024-11-25,19.0,36.26,35.2,11701,11713,-12
2024-11-25,20.0,48.49,43.99,11604,11611,-7
2024-11-25,21.0,44.26,46.99,11490,11594,-104
2024-11-25,22.0,44.4,45.3,11366,11313,53
2024-11-25,23.0,45.84,44.07,11069,10954,115
2024-11-25,24.0,34.33,40.74,10674,10682,-8
2024-11-26,1.0,41.45,41.15,10514,10501,13
2024-11-26,2.0,38.33,41.22,10423,10446,-23
2024-11-26,3.0,40.3,40.84,10395,10413,-18
2024-11-26,4.0,41.22,41.92,10406,10434,-28
2024-11-26,5.0,43.35,45.45,10461,10495,-34
2024-11-26,6.0,67.31,48.69,10647,10622,25
2024-11-26,7.0,47.89,66.2,10904,10981,-77
2024-11-26,8.0,199.82,163.92,11379,11355,24
2024-11-26,9.0,366.07,243.74,11417,11327,90
2024-11-26,10.0,199.05,156.28,11313,11307,6
2024-11-26,11.0,138.73,56.98,11274,11346,-72
2024-11-26,12.0,49.18,65.55,11325,11345,-20
2024-11-26,13.0,199.62,192.29,11307,11265,42
2024-11-26,14.0,190.1,236.29,11219,11236,-17
2024-11-26,15.0,181.39,196.84,11186,11170,16
2024-11-26,16.0,50.48,187.7,11204,11266,-62
2024-11-26,17.0,357.75,109.72,11447,11510,-63
2024-11-26,18.0,185.21,186.56,11605,11714,-109
2024-11-26,19.0,53.74,58.56,11555,11590,-35
2024-11-26,20.0,60.49,46.49,11532,11524,8
2024-11-26,21.0,44.65,40.86,11355,11390,-35
2024-11-26,22.0,37.38,39.59,11188,11194,-6
2024-11-26,23.0,39.62,35.76,10911,10872,39
2024-11-26,24.0,31.87,27.7,10586,10568,18
2024-11-27,1.0,25.62,23.15,10364,10397,-33
2024-11-27,2.0,18.59,24.05,10320,10313,7
2024-11-27,3.0,28.27,28.12,10252,10257,-5
2024-11-27,4.0,28.12,28.12,10243,10257,-14
2024-11-27,5.0,28.12,30.06,10303,10334,-31
2024-11-27,6.0,29.26,31.08,10483,10504,-21
2024-11-27,7.0,35.94,40.37,10847,10903,-56
2024-11-27,8.0,75.56,74.91,11295,11268,27
2024-11-27,9.0,140.48,140.48,11337,11315,22
2024-11-27,10.0,82.34,70.62,11324,11334,-10
2024-11-27,11.0,56.54,93.99,11380,11415,-35
2024-11-27,12.0,381.88,463.77,11415,11306,109
2024-11-27,13.0,699.99,587.68,11255,11267,-12
2024-11-27,14.0,401.1,166.44,11219,11236,-17
2024-11-27,15.0,126.48,132.06,11218,11272,-54
2024-11-27,16.0,53.16,74.81,11308,11364,-56
2024-11-27,17.0,138.25,193.4,11560,11601,-41
2024-11-27,18.0,229.01,112.22,11739,11715,24
2024-11-27,19.0,99.12,56.43,11587,11597,-10
2024-11-27,20.0,50.49,55.43,11532,11536,-4
2024-11-27,21.0,84.07,110.6,11404,11452,-48
2024-11-27,22.0,310.14,441.72,11274,11210,64
2024-11-27,23.0,392.88,185.78,10950,10948,2
2024-11-27,24.0,32.42,52.29,10707,10790,-83
2024-11-28,1.0,39.12,55.16,10651,10676,-25
2024-11-28,2.0,182.8,93.67,10592,10565,27
2024-11-28,3.0,192.18,143.8,10531,10464,67
2024-11-28,4.0,43.99,44.07,10416,10481,-65
2024-11-28,5.0,40.86,41.6,10526,10528,-2
2024-11-28,6.0,68.57,63.84,10689,10757,-68
2024-11-28,7.0,83.34,111.59,11098,11136,-38
2024-11-28,8.0,109.63,123.82,11480,11520,-40
2024-11-28,9.0,121.58,134.25,11576,11552,24
2024-11-28,10.0,134.21,211.27,11566,11513,53
2024-11-28,11.0,272.12,199.09,11492,11506,-14
2024-11-28,12.0,333.68,252.28,11462,11482,-20
2024-11-28,13.0,234.58,378.95,11443,11414,29
2024-11-28,14.0,398.0,333.68,11514,11482,32
2024-11-28,15.0,383.68,565.65,11446,11520,-74
2024-11-28,16.0,464.68,525.11,11536,11537,-1
2024-11-28,17.0,907.91,924.78,11657,11752,-95
2024-11-28,18.0,879.02,904.26,11873,11786,87
2024-11-28,19.0,837.4,825.99,11661,11630,31
2024-11-28,20.0,849.02,847.19,11526,11581,-55
2024-11-28,21.0,847.88,847.19,11473,11447,26
2024-11-28,22.0,678.1,704.45,11259,11302,-43
2024-11-28,23.0,258.44,315.51,11070,11003,67
2024-11-28,24.0,47.81,74.15,10777,10786,-9
2024-11-29,1.0,50.05,54.25,10643,10687,-44
2024-11-29,2.0,54.18,56.12,10627,10683,-56
2024-11-29,3.0,87.01,95.82,10627,10636,-9
2024-11-29,4.0,67.79,81.43,10595,10577,18
2024-11-29,5.0,373.0,276.87,10618,10591,27
2024-11-29,6.0,72.9,130.64,10670,10721,-51
2024-11-29,7.0,309.71,293.43,11016,10989,27
2024-11-29,8.0,604.13,633.78,11320,11395,-75
2024-11-29,9.0,173.79,384.58,11503,11586,-83
2024-11-29,10.0,137.2,156.34,11627,11653,-26
2024-11-29,11.0,121.86,119.88,11725,11744,-19
2024-11-29,12.0,103.84,119.2,11683,11719,-36
2024-11-29,13.0,54.35,72.83,11619,11686,-67
2024-11-29,14.0,46.99,82.47,11722,11775,-53
2024-11-29,15.0,46.03,48.82,11741,11847,-106
2024-11-29,16.0,70.57,52.47,11882,11805,77
2024-11-29,17.0,108.92,111.79,11866,11934,-68
2024-11-29,18.0,118.37,108.91,12045,11963,82
2024-11-29,19.0,41.19,45.12,11802,11791,11
2024-11-29,20.0,41.31,38.18,11698,11735,-37
2024-11-29,21.0,32.91,33.92,11635,11686,-51
2024-11-29,22.0,39.31,38.59,11498,11541,-43
2024-11-29,23.0,37.51,35.73,11320,11308,12
2024-11-29,24.0,36.83,36.4,11070,11058,12
2024-11-30,1.0,33.37,33.92,10869,10844,25
2024-11-30,2.0,33.73,33.04,10730,10672,58
2024-11-30,3.0,31.79,31.79,10576,10589,-13
2024-11-30,4.0,33.39,30.34,10547,10562,-15
2024-11-30,5.0,31.79,31.28,10549,10584,-35
2024-11-30,6.0,33.25,33.23,10618,10666,-48
2024-11-30,7.0,33.71,31.38,10777,10781,-4
2024-11-30,8.0,27.19,27.12,10987,11003,-16
2024-11-30,9.0,30.8,32.35,11170,11194,-24
2024-11-30,10.0,36.1,34.53,11334,11324,10
2024-11-30,11.0,43.58,33.83,11409,11378,31
2024-11-30,12.0,31.39,33.25,11387,11461,-74
2024-11-30,13.0,34.36,33.39,11456,11455,1
2024-11-30,14.0,33.91,34.21,11431,11436,-5
2024-11-30,15.0,33.39,31.5,11428,11472,-44
2024-11-30,16.0,31.33,49.46,11466,11481,-15
2024-11-30,17.0,94.03,101.11,11592,11693,-101
2024-11-30,18.0,114.93,111.04,11859,11815,44
2024-11-30,19.0,50.62,50.67,11693,11692,1
2024-11-30,20.0,42.96,49.53,11584,11656,-72
2024-11-30,21.0,49.12,50.16,11535,11545,-10
2024-11-30,22.0,39.62,38.79,11380,11393,-13
2024-11-30,23.0,37.3,32.31,11199,11143,56
2024-11-30,24.0,24.25,20.47,10897,10924,-27
2024-12-01,1.0,13.87,10.5,10755,10721,34
2024-12-01,2.0,11.86,13.33,10586,10560,26
2024-12-01,3.0,14.08,14.6,10494,10514,-20
2024-12-01,4.0,20.0,19.08,10501,10505,-4
2024-12-01,5.0,15.76,20.5,10503,10549,-46
2024-12-01,6.0,23.34,23.26,10615,10613,2
2024-12-01,7.0,22.41,27.54,10724,10744,-20
2024-12-01,8.0,33.68,41.43,10910,10919,-9
2024-12-01,9.0,44.1,43.72,11077,11059,18
2024-12-01,10.0,48.89,47.32,11176,11233,-57
2024-12-01,11.0,46.28,47.75,11337,11343,-6
2024-12-01,12.0,49.26,48.36,11360,11334,26
2024-12-01,13.0,46.01,47.16,11350,11421,-71
2024-12-01,14.0,49.62,49.44,11424,11446,-22
2024-12-01,15.0,49.38,49.39,11440,11440,0
2024-12-01,16.0,51.93,52.16,11517,11494,23
2024-12-01,17.0,90.07,70.71,11723,11724,-1
2024-12-01,18.0,46.27,51.43,11856,11891,-35
2024-12-01,19.0,46.87,43.56,11769,11794,-25
2024-12-01,20.0,31.14,27.13,11676,11677,-1
2024-12-01,21.0,26.08,25.65,11558,11543,15
2024-12-01,22.0,32.14,32.38,11432,11370,62
2024-12-01,23.0,42.79,28.62,11111,11028,83
2024-12-01,24.0,18.84,12.93,10777,10718,59
2024-12-02,1.0,5.56,13.88,10524,10554,-30
2024-12-02,2.0,18.59,15.48,10460,10393,67
2024-12-02,3.0,14.7,5.69,10316,10280,36
2024-12-02,4.0,5.76,14.21,10279,10271,8
2024-12-02,5.0,16.44,18.26,10310,10284,26
2024-12-02,6.0,17.35,14.19,10401,10446,-45
2024-12-02,7.0,9.51,9.84,10763,10832,-69
2024-12-02,8.0,17.67,18.26,11246,11302,-56
2024-12-02,9.0,19.87,22.39,11429,11420,9
2024-12-02,10.0,15.67,5.31,11424,11446,-22
